partition,bvid,title,view_count,like_count,coin_count,favorite_count,reply_count,danmaku_count,text,label,text_clean,pos_cnt,neg_cnt,word_len,exclaim_cnt,question_cnt,lexicon_score,lexicon_pos_score,lexicon_neg_score,lexicon_abs_score,sentiment_density,pred,model_confidence,prob_negative,prob_neutral,prob_positive,pred_raw_label,pred_label
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,前面那个声音像孙悟空的笑死了,,前面那个声音像孙悟空的笑死了,1,0,7,0,0,1.0,1.0,0.0,1.0,0.14285714285714285,-1,0.4103019447480095,0.4103019447480095,0.186318338674291,0.40337971657769944,负面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,好了，这下全村又都知道我是零基础了,,好了，这下全村又都知道我是零基础了,1,0,9,0,0,1.0,1.0,0.0,1.0,0.1111111111111111,-1,0.9538557355298922,0.9538557355298922,0.024510393449047943,0.021633871021059813,负面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,本人发现资料中没有md格式笔记，就在CSDN上总结了一些笔记，希望可以帮到大家！（博主：Purse Wind）❀,,本人发现资料中没有md格式笔记，就在CSDN上总结了一些笔记，希望可以帮到大家！博主PurseWind,2,0,25,1,0,2.0,2.0,0.0,2.0,0.08,-1,0.7542713040843164,0.7542713040843164,0.0032282825784355393,0.2425004133372481,负面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,Java第20期+Day14+小节数61-65 打卡内容：系统学习了SQL中的InnoDB、MyISAM和Memory引擎以及Linux下安装MySQL,,Java第20期Day14小节数6165打卡内容系统学习了SQL中的InnoDBMyISAM和Memory引擎以及Linux下安装MySQL,2,1,22,0,0,1.0,2.0,1.0,1.0,0.13636363636363635,-1,0.5181586443078972,0.5181586443078972,0.08227318641360254,0.3995681692785003,负面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,南京邮电大学陈渠川打卡，一天一集，感动自己,,南京邮电大学陈渠川打卡，一天一集，感动自己,2,0,10,0,0,2.0,2.0,0.0,2.0,0.2,-1,0.5082301452873853,0.5082301452873853,0.10829689990020139,0.38347295481241334,负面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,这就高级了？工作过的都清楚这些事基础好吧，实践中的灵活组合运用才是关键关键,,这就高级了？工作过的都清楚这些事基础好吧，实践中的灵活组合运用才是关键关键,7,0,20,0,1,7.0,7.0,0.0,7.0,0.35,-1,0.916298917538211,0.916298917538211,0.0001009375483138249,0.08360014491347519,负面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,全民制作人，大家好，你是练习时常两年半的个人练习生,,全民制作人，大家好，你是练习时常两年半的个人练习生,1,0,13,0,0,1.0,1.0,0.0,1.0,0.07692307692307693,-1,0.8182083316154166,0.8182083316154166,0.03790394247219685,0.14388772591238666,负面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,大家好，我是学数学的,,大家好，我是学数学的,1,0,5,0,0,1.0,1.0,0.0,1.0,0.2,-1,0.8139024594298789,0.8139024594298789,0.12547491445200573,0.06062262611811541,负面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,96位同学们，你们晚上好啊,,96位同学们，你们晚上好啊,1,0,8,0,0,1.0,1.0,0.0,1.0,0.125,-1,0.6340375502420024,0.6340375502420024,0.16634333752356562,0.19961911223443207,负面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,全网最牛逼的mysql课,,全网最牛逼的mysql课,1,0,5,0,0,1.0,1.0,0.0,1.0,0.2,-1,0.5398431796135279,0.5398431796135279,0.13975253758137599,0.32040428280509614,负面,正面
