partition,bvid,text,pred_label,pred_raw_label,model_confidence,prob_positive,prob_neutral,prob_negative,lexicon_score,pos_cnt,neg_cnt
学习区,BV1Kr4y1i7ru,都是卷王,负面,中性,0.46151754260551525,0.12056562658455672,0.46151754260551525,0.41791683080992803,0.0,0,0
学习区,BV1Kr4y1i7ru,孙悟空的声音,负面,中性,0.5501368437422259,0.13150021744803098,0.5501368437422259,0.3183629388097431,0.0,0,0
学习区,BV1Kr4y1i7ru,原来我已经是一名工程工程师了dog,负面,中性,0.4205723922992815,0.22402462600777662,0.4205723922992815,0.35540298169294193,0.0,0,0
学习区,BV1Kr4y1i7ru,2倍速不够的，用edge插件视频速度控制，最高16倍速,负面,负面,0.4059796987575612,0.37932624433290013,0.2146940569095388,0.4059796987575612,0.0,0,0
学习区,BV1Kr4y1i7ru,1.5倍有出现孙悟空,负面,中性,0.43083030124080746,0.18670656912577013,0.43083030124080746,0.3824631296334223,0.0,0,0
学习区,BV1Kr4y1i7ru,大家好， 我是来听催眠曲的，不知为啥，就MySQL困，别的都不困,负面,负面,0.5004061468543292,0.2320106111037208,0.26758324204195,0.5004061468543292,-1.0,1,2
学习区,BV1Kr4y1i7ru,注意，这一集的内容已经结束了，后面都是广告,负面,负面,0.42098337967795585,0.34551688398922636,0.23349973633281768,0.42098337967795585,0.0,0,0
学习区,BV1Kr4y1i7ru,老师的声音好像猴哥啊,负面,负面,0.4132984013370216,0.2557905331719454,0.33091106549103305,0.4132984013370216,0.0,0,0
学习区,BV1Kr4y1i7ru,梦开始的地方,负面,中性,0.5559133784665162,0.2172381851026669,0.5559133784665162,0.2268484364308169,0.0,0,0
学习区,BV1Kr4y1i7ru,吉尔吉斯斯坦传奇哨兵 上号,负面,中性,0.4385856367986805,0.18210642612152067,0.4385856367986805,0.3793079370797987,0.0,0,0
学习区,BV1Kr4y1i7ru,我是大专能看这个吗,负面,中性,0.556213686823992,0.06355392309432732,0.556213686823992,0.38023239008168064,0.0,0,0
学习区,BV1Kr4y1i7ru,老师的声音好像孙悟空,负面,中性,0.43472020640391706,0.19917538344948174,0.43472020640391706,0.3661044101466011,0.0,0,0
学习区,BV1Kr4y1i7ru,好像每个老师都这么讲,负面,负面,0.38945466195799927,0.27644520296675074,0.33410013507525005,0.38945466195799927,0.0,0,0
学习区,BV1Kr4y1i7ru,中国矿业大学的有吗,负面,中性,0.5582425597012324,0.09955215138053432,0.5582425597012324,0.3422052889182333,0.0,0,0
学习区,BV1Kr4y1i7ru,和老师隔了一层壁 完全听不懂他在说什么 跑过来自学,负面,中性,0.6524568376536021,0.15692324203829744,0.6524568376536021,0.19061992030810046,-2.0,0,2
学习区,BV1Kr4y1i7ru,有大数据的吗？,负面,负面,0.4046923412811646,0.19378527525837497,0.40152238346046043,0.4046923412811646,0.0,0,0
学习区,BV1Kr4y1i7ru,声音比较尖,负面,中性,0.5684170442864781,0.13961941739000502,0.5684170442864781,0.29196353832351685,0.0,0,0
